Soy,Tengo,Argentina,Años de experiencia,Años en el puesto actual,Trabajo de,Gente a cargo?,Cuánta?,Tecnologías que utilizás,Tecnologías que utilizás,Automation o funcional?,Tecnologías que utilizás,Tecnologías que utilizás,Tenés guardias?,Cuánto cobrás por guardia (en tu moneda local),"Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual (en tu moneda local),Bruto o neto?,Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto a Julio 2016,Recibís algún tipo de bono,A qué está atado el bono,Tuviste ajustes por inflación en 2016?,De qué % fue el ajuste?,Cantidad de empleados,Cambiaste de empresa en los últimos 6 meses?,Cuál fue el principal motivo de cambio?,Beneficios extra
Hombre,24 - 26,Provincia de Buenos Aires,6,6,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,11000,Neto,2,2,Un sueldo,No recibo bono,Uno,5,11-50,No,No cambié de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,31 - 33,Provincia de Buenos Aires,10+,6,SysAdmin / DevOps,No,0,Windows,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,11000,Neto,1,1,No,No recibo bono,Dos,20,1001+,No,No cambié de empresa,Aumento por inflación
Hombre,24 - 26,Provincia de Buenos Aires,7,7,SysAdmin / DevOps,No,0,"AIX, Linux, Solaris, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,12000,Bruto,3,3,No,No recibo bono,Dos,60,1001+,No,No cambié de empresa,"Aumento por inflación, Laptop, Snacks, golosinas, bebidas, Sueldo divido en dos pagos por mes, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,9,9,SysAdmin / DevOps,Sí,2,Windows,,,,,No,0,Neto,Full-Time,12600,Neto,1,1,Menos de un sueldo,Mix de las anteriores,No,0,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,3,Menos de un año,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Neto,Full-Time,13000,Neto,3,3,No,No recibo bono,No,0,1-10,Sí,Salario,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,3,Menos de un año,SysAdmin / DevOps,No,0,Windows,,,,,"Sí, pasiva",100,Neto,Full-Time,13000,Neto,2,3,No,No recibo bono,Más de dos,15,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,3,3,SysAdmin / DevOps,No,0,"Linux, Windows, Docker / Containers, Proxmox",,,,,No,0,Bruto,Part-Time,13000,Bruto,2,1,No,No recibo bono,Dos,21,1-10,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles"
Mujer,31 - 33,Provincia de Buenos Aires,8,8,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Bruto,Full-Time,13500,Neto,2,2,No,No recibo bono,Dos,17,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,8,2,SysAdmin / DevOps,Sí,120,Windows,,,,,"Sí, pasiva",25,Porcentaje de mi sueldo,Full-Time,13800,Neto,2,2,No,No recibo bono,Dos,40,101-200,No,No cambié de empresa,"Horarios flexibles, Viáticos"
Hombre,41 - 45,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,Sí,1,"Linux, Windows, VMWare",,,,,No,0,Bruto,Full-Time,14000,Neto,2,2,No,No recibo bono,Uno,27,11-50,No,No cambié de empresa,"Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Viáticos"
Hombre,37 - 40,Provincia de Buenos Aires,10+,3,SysAdmin / DevOps,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,14070,Neto,2,2,Menos de un sueldo,Performance individual,Más de dos,25,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Comidas pagas/subvencionadas"
Hombre,27 - 30,Provincia de Buenos Aires,8,1,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Bruto,Full-Time,14500,Bruto,1,2,No,No recibo bono,Dos,10,1001+,No,No cambié de empresa,WFH (Trabajar desde casa)
Hombre,31 - 33,Provincia de Buenos Aires,8,5,SysAdmin / DevOps,No,0,"Linux, Windows, Docker / Containers, VMWare",,,,,"Sí, pasiva",1000,Neto,Full-Time,14900,Bruto,2,1,Menos de un sueldo,Performance individual,No,0,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop"
Hombre,24 - 26,Provincia de Buenos Aires,Menos de un año,Menos de un año,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Neto,Part-Time,15000,Neto,2,2,No,Performance de la compañía,Dos,15,1-10,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,24 - 26,Provincia de Buenos Aires,2,2,SysAdmin / DevOps,Sí,1,"Windows, Amazon Web Services, OpenStack",,,,,No,0,Porcentaje de mi sueldo,Full-Time,15000,Neto,2,3,Un sueldo,Mix de las anteriores,Uno,15,1-10,No,No cambié de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,4,2,SysAdmin / DevOps,No,0,"Linux, Windows, Docker / Containers, VMWare, proxmox",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,15000,Bruto,2,1,No,No recibo bono,Uno,30,1-10,No,No cambié de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,21 - 23,Provincia de Buenos Aires,3,2,SysAdmin / DevOps,Sí,1,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,16000,Neto,3,3,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,46 - 49,Provincia de Buenos Aires,10+,1,SysAdmin / DevOps,No,0,"AIX, HP-UX, Linux, Solaris, Windows",,,,,"Sí, pasiva",500,Neto,Full-Time,16000,Bruto,1,1,No,No recibo bono,Dos,13,1001+,No,No cambié de empresa,Horarios flexibles
Hombre,18 - 20,Provincia de Buenos Aires,1,Menos de un año,SysAdmin / DevOps,No,0,"*BSD, Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),16000,Neto,4,4,No,No recibo bono,No,0,1001+,Sí,Desafíos profesionales,"Capacitaciones y/o cursos, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,8,2,SysAdmin / DevOps,No,0,"Linux, Windows, MySQL",,,,,No,0,Bruto,Full-Time,16800,Neto,3,2,No,No recibo bono,Más de dos,18,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,10+,9,SysAdmin / DevOps,No,0,"Linux, Windows, Docker / Containers, VMWare",,,,,"Sí, pasiva",0,Bruto,Part-Time,17000,Neto,1,1,No,No recibo bono,Uno,34,51-100,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,27 - 30,Provincia de Buenos Aires,4,1,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Part-Time,17000,Neto,3,2,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Provincia de Buenos Aires,6,5,SysAdmin / DevOps,Sí,20,Windows,,,,,"Sí, pasiva",0,Bruto,Full-Time,18000,Neto,3,2,No,No recibo bono,Uno,15,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles"
Hombre,24 - 26,Provincia de Buenos Aires,5,Menos de un año,SysAdmin / DevOps,No,0,"*BSD, Linux, Windows",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,18300,Neto,4,3,No,No recibo bono,Más de dos,30,51-100,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Laptop, Viáticos"
Hombre,31 - 33,Provincia de Buenos Aires,10+,4,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Neto,Full-Time,18800,Bruto,2,2,Un sueldo,Performance de la compañía,Uno,28,101-200,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Guardería, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos"
Hombre,27 - 30,Provincia de Buenos Aires,8,4,SysAdmin / DevOps,No,0,"HP-UX, Linux, Windows, VMWare",,,,,"Sí, pasiva",1000,Neto,Full-Time,20000,Neto,2,2,No,No recibo bono,Dos,15,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Laptop, Viajes al exterior, Viáticos"
Hombre,34 - 36,Provincia de Buenos Aires,10+,3,SysAdmin / DevOps,No,0,"Windows, VMWare",,,,,"Sí, pasiva",0,Neto,Full-Time,20000,Bruto,2,2,No,No recibo bono,Dos,24,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,8,10+,SysAdmin / DevOps,Sí,2,Windows,,,,,"Sí, pasiva",1500,Neto,Full-Time,20000,Neto,2,2,Menos de un sueldo,Sindical,No,0,11-50,No,No cambié de empresa,Aumento por inflación
Hombre,31 - 33,Provincia de Buenos Aires,8,1,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare, virtualbox, gis, scada",,,,,No,0,Porcentaje de mi sueldo,Part-Time,20000,Neto,2,2,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Capacitaciones y/o cursos
Hombre,50+,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Windows, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,20000,Neto,2,1,No,no,Uno,32,51-100,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,10+,7,SysAdmin / DevOps,Sí,2,"Linux, Windows, xenserver",,,,,"Sí, pasiva",0,Bruto,Full-Time,20000,Neto,3,3,No,No recibo bono,Dos,25,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,6,6,SysAdmin / DevOps,No,0,Linux,,,,,No,0,Porcentaje de mi sueldo,Full-Time,21000,Bruto,2,3,No,No recibo bono,No,0,51-100,Sí,Salario,"Aumento por inflación, Capacitaciones y/o cursos, Horarios flexibles"
Hombre,31 - 33,Provincia de Buenos Aires,10+,7,SysAdmin / DevOps,Sí,3,"Linux, Windows, Amazon Web Services, VMWare",,,,,No,0,Bruto,Full-Time,21000,Bruto,2,1,No,No recibo bono,Dos,39,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación"
Hombre,31 - 33,Provincia de Buenos Aires,9,Menos de un año,SysAdmin / DevOps,No,0,"Linux, Windows, Docker / Containers, LXC, KVM",,,,,No,0,Neto,Full-Time,21000,Neto,1,1,No,No recibo bono,Uno,18,201-500,Sí,Mayor comodidad,Comidas pagas/subvencionadas
Hombre,31 - 33,Provincia de Buenos Aires,2,2,SysAdmin / DevOps,No,0,"Linux, VMWare, Cisco, Juniper, Arris",,,,,"Sí, pasiva",800,Neto,Full-Time,23000,Neto,3,3,Menos de un sueldo,"A nada, igual para todos",Más de dos,39,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación"
Mujer,46 - 49,Provincia de Buenos Aires,10+,9,SysAdmin / DevOps,No,0,"AIX, HP-UX, Linux, Solaris, VMWare",,,,,"Sí, pasiva",5000,Bruto,Full-Time,23000,Bruto,2,2,Menos de un sueldo,Mix de las anteriores,Uno,14,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,24000,Bruto,2,3,Un sueldo,Mix de las anteriores,Más de dos,20,1-10,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,9,SysAdmin / DevOps,No,0,"Windows, VMWare",,,,,No,0,Bruto,Full-Time,24500,Neto,3,3,No,No recibo bono,No,0,101-200,No,No cambié de empresa,"Snacks, golosinas, bebidas"
Hombre,34 - 36,Provincia de Buenos Aires,3,2,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,25000,Neto,3,2,No,No recibo bono,Uno,20,201-500,Sí,Salario,"Capacitaciones y/o cursos, Horarios flexibles, Snacks, golosinas, bebidas"
Hombre,37 - 40,Provincia de Buenos Aires,9,9,SysAdmin / DevOps,No,0,"*BSD, Windows",,,,,"Sí, pasiva",0,Bruto,Freelance,25000,Neto,3,2,No,No recibo bono,Dos,30,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,41 - 45,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows",,,,,"Sí, activa",25000,Neto,Full-Time,25000,Neto,1,1,No,No recibo bono,Uno,25,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,41 - 45,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,No,0,Bruto,Full-Time,25000,Neto,3,2,No,No recibo bono,Uno,22,1001+,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Laptop"
Hombre,41 - 45,Provincia de Buenos Aires,10+,Menos de un año,SysAdmin / DevOps,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,25500,Bruto,2,2,No,No recibo bono,No,0,101-200,No,No cambié de empresa,"Clases de idiomas, Horarios flexibles, Laptop"
Mujer,41 - 45,Provincia de Buenos Aires,10+,3,SysAdmin / DevOps,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,25650,Bruto,1,2,No,No recibo bono,Dos,20,1001+,No,No cambié de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,34 - 36,Provincia de Buenos Aires,7,5,SysAdmin / DevOps,No,0,"*BSD, Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,26000,Bruto,2,1,No,No recibo bono,Dos,28,1001+,No,No cambié de empresa,Horarios flexibles
Hombre,31 - 33,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows, VMWare",,,,,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,26500,Neto,1,3,No,No recibo bono,Dos,40,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas"
Hombre,34 - 36,Provincia de Buenos Aires,10+,8,SysAdmin / DevOps,No,0,Linux,,,,,"Sí, activa",500,Neto,Full-Time,27000,Neto,2,2,No,No recibo bono,Dos,30,11-50,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,9,7,SysAdmin / DevOps,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,27000,Bruto,3,3,No,No recibo bono,Dos,35,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Guardería, Horarios flexibles, Laptop, Masajes, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,2,SysAdmin / DevOps,Sí,6,"Linux, Windows, Docker / Containers",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,27000,Neto,3,2,No,No recibo bono,Uno,3,501-1000,No,No cambié de empresa,"Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,2,SysAdmin / DevOps,No,0,"*BSD, Linux, Solaris, Windows, VMWare, Xen",,,,,No,0,Porcentaje de mi sueldo,Full-Time,27000,Neto,2,1,No,No recibo bono,Uno,18,201-500,No,Salario,"Abono de celular y/o Internet, Comidas pagas/subvencionadas"
Hombre,27 - 30,Provincia de Buenos Aires,4,4,SysAdmin / DevOps,Sí,7,"Windows, SAP",,,,,No,0,Neto,Full-Time,27050,Bruto,3,3,3+ sueldos,Performance individual,Dos,20,501-1000,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Viáticos"
Hombre,27 - 30,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows, Amazon Web Services",,,,,"Sí, pasiva",5,Porcentaje de mi sueldo,Full-Time,27750,Bruto,3,3,No,No recibo bono,Uno,15,11-50,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,Sí,4,Windows,,,,,No,0,Bruto,Part-Time,28000,Bruto,1,1,Un sueldo,Mix de las anteriores,Dos,24,1001+,No,No cambié de empresa,Horarios flexibles
Hombre,27 - 30,Provincia de Buenos Aires,10+,Menos de un año,SysAdmin / DevOps,No,0,"HP-UX, Linux, Solaris, VMWare",,,,,"Sí, pasiva",0,Neto,Tercerizado (trabajo a través de consultora o agencia),29000,Neto,4,4,No,No recibo bono,Uno,13,201-500,Sí,Mejores beneficios,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Laptop, Snacks, golosinas, bebidas"
Hombre,34 - 36,Provincia de Buenos Aires,7,5,SysAdmin / DevOps,No,0,"*BSD, Linux, Windows, Amazon Web Services, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,30000,Bruto,2,1,No,No recibo bono,Dos,20,101-200,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Mujer,31 - 33,Provincia de Buenos Aires,10+,5,SysAdmin / DevOps,Sí,2,"Linux, Windows, OpenStack",,,,,"Sí, pasiva",2500,Neto,Full-Time,30000,Neto,2,1,No,No recibo bono,Dos,31,201-500,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Provincia de Buenos Aires,10+,9,SysAdmin / DevOps,Sí,1,"Linux, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,34000,Neto,3,3,No,No recibo bono,No,0,1-10,No,No cambié de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,6,6,SysAdmin / DevOps,No,0,"AIX, Linux, Solaris",,,,,No,0,Porcentaje de mi sueldo,Full-Time,37000,Bruto,3,4,No,No recibo bono,Dos,44,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,46 - 49,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,No,0,"Linux, Windows",,,,,"Sí, pasiva",0,Bruto,Full-Time,37000,Neto,2,2,Menos de un sueldo,Mix de las anteriores,Dos,30,101-200,No,No cambié de empresa,"Guardería, Laptop, WFH (Trabajar desde casa)"
Hombre,34 - 36,Provincia de Buenos Aires,10+,2,SysAdmin / DevOps,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,41000,Bruto,3,3,No,No recibo bono,Uno,15,51-100,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,41 - 45,Provincia de Buenos Aires,10+,Menos de un año,SysAdmin / DevOps,No,0,"Linux, Amazon Web Services, Docker / Containers, VMWare",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),42300,Neto,3,3,No,No recibo bono,No,0,201-500,Sí,Salario,"Abono de celular y/o Internet, Horarios flexibles, Laptop, Snacks, golosinas, bebidas"
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,SysAdmin / DevOps,Sí,30,"Linux, Windows, Docker / Containers, OpenStack, Puppet, Redhat KVM, Pacemaker, AoE",,,,,"Sí, pasiva",500,Neto,Full-Time,46000,Neto,3,2,No,No recibo bono,Uno,19,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop"
Hombre,46 - 49,Provincia de Buenos Aires,10+,5,SysAdmin / DevOps,Sí,3,"*BSD, Linux, Windows, Amazon Web Services, Docker / Containers, VMWare",,,,,No,0,Bruto,Full-Time,53000,Bruto,3,2,No,No recibo bono,Uno,4,1001+,No,No cambié de empresa,"Guardería, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Provincia de Buenos Aires,10+,5,SysAdmin / DevOps,Sí,4,"Linux, Windows, Docker / Containers, VMWare, CloudStack",,,,,"Sí, pasiva",2800,Bruto,Full-Time,62000,Bruto,3,2,Menos de un sueldo,Convenio,Uno,31,201-500,No,No cambié de empresa,"Aumento por inflación, Comidas pagas/subvencionadas, Descuentos en gimnasios, Laptop"
Mujer,37 - 40,Provincia de Buenos Aires,10+,5,Teacher,No,0,Windows,,,,,No,0,Bruto,Part-Time,1500,Neto,1,1,No,No recibo bono,Uno,10,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Provincia de Buenos Aires,10+,8,Team leader,Sí,14,Windows,,,,,"Sí, pasiva",1300,Neto,Part-Time,30000,Neto,3,2,No,Performance grupal,Uno,19,1001+,No,No cambié de empresa,Abono de celular y/o Internet
Mujer,34 - 36,Provincia de Buenos Aires,10+,3,TechLead,Sí,2,"Windows, Android",,,,,No,0,Porcentaje de mi sueldo,Full-Time,27000,Bruto,2,2,No,No recibo bono,Dos,20,1001+,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Masajes"
Hombre,27 - 30,Provincia de Buenos Aires,10+,Menos de un año,Tecnico,No,0,Windows,,,,,No,0,Neto,Freelance,9000,Neto,3,2,Un sueldo,Aguinaldo,Más de dos,30,1-10,No,No cambié de empresa,"Aumento por inflación, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Provincia de Buenos Aires,4,4,tecnico,No,0,Windows,,,,,No,0,Bruto,Full-Time,12500,Neto,2,1,Menos de un sueldo,Performance grupal,No,0,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Provincia de Buenos Aires,2,1,Tecnico,Sí,5,Windows,,,,,"Sí, pasiva",0,Bruto,Full-Time,16000,Bruto,3,2,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Viáticos"
Hombre,27 - 30,Provincia de Buenos Aires,10+,10+,Tecnico,No,0,Eléctrico,,,,,"Sí, activa",40000,Neto,Part-Time,40000,Neto,4,3,No,No recibo bono,Más de dos,35,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Guardería, Snacks, golosinas, bebidas, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos"
Hombre,24 - 26,Provincia de Buenos Aires,3,Menos de un año,Técnico,Sí,1,Windows,,,,,No,0,Neto,Full-Time,10,Bruto,2,1,Menos de un sueldo,Performance de la compañía,No,0,1001+,Sí,Mejores beneficios,Capacitaciones y/o cursos
Hombre,27 - 30,Provincia de Buenos Aires,10+,5,Técnico,No,0,Windows,,,,,No,0,Bruto,Full-Time,14600,Neto,2,1,No,No recibo bono,Uno,5,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Provincia de Buenos Aires,8,6,Técnico,No,0,Windows,,,,,"Sí, pasiva",0,Bruto,Full-Time,16000,Neto,2,1,Menos de un sueldo,Sindicato,Uno,35,101-200,No,No cambié de empresa,Aumento por inflación
